example_id,language,asr_model,source_file,row_index,reference_clean
en_fastconformer_kk_ru_0147,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,147,the closing keynote on the future of open source brought tears to my eyes the speakers passion for community driven development was truly inspiring
en_fastconformer_kk_ru_0148,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,148,id like to order a batch of business checks printed with our new company logo how long does that usually take
en_fastconformer_kk_ru_0149,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,149,could you reverse the foreign transaction fee on my last statement i was told my account type doesnt charge those
en_fastconformer_kk_ru_0150,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,150,the wi fi in the main hall has been dropping every ten minutes and its impossible to follow the live coding session can someone from it look into it
en_fastconformer_kk_ru_0151,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,151,do you accept contactless payment or is it cash only i didnt bring my wallet today
en_fastconformer_kk_ru_0152,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,152,watching that neural network generate photorealistic images in real time gave me chills the speed improvement over last years demo is dramatic
en_fastconformer_kk_ru_0153,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,153,every company says they value work life balance but the way we actually practice it here makes a real difference ive noticed it firsthand
en_fastconformer_kk_ru_0154,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,154,please point me toward the accessibility services desk because i need a sign language interpreter for the afternoon session i submitted the request online last week
en_fastconformer_kk_ru_0155,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,155,i was charged a maintenance fee even though i was told this account type has no monthly charges i want an explanation and a refund
en_fastconformer_kk_ru_0156,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,156,does the family combo feed four people or is it really more like three i need to know before i order
en_fastconformer_kk_ru_0157,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,157,whats the difference between the regular burger and the signature burger is it worth the extra three dollars
en_fastconformer_kk_ru_0158,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,158,the parking situation at this branch is a nightmare and i circled the lot five times you really need more spaces
en_fastconformer_kk_ru_0159,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,159,what programming language is the sdk primarily built in i need to know before committing our team to the migration
en_fastconformer_kk_ru_0160,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,160,whats the current sla were committed to with our top tier customers i want to make sure our support team is aligned
en_fastconformer_kk_ru_0161,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,161,i read somewhere that credit unions often have better rates than traditional banks part of me wonders if i should switch
en_fastconformer_kk_ru_0162,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,162,i cant believe they scheduled the two best machine learning talks at the exact same time whoever designed this agenda made a frustrating choice
en_fastconformer_kk_ru_0163,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,163,im just grabbing a quick bite before my next meeting a regular cheeseburger combo with a coke should do it
en_fastconformer_kk_ru_0164,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,164,can i get a large pepsi with no ice i also need a side of ranch sauce
en_fastconformer_kk_ru_0165,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,165,it feels amazing to finally pay off my car loan in full today ive been working toward this for three years
en_fastconformer_kk_ru_0166,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,166,every single time i come in here theres a new fee that i wasnt told about i feel like im being nickel and dimed
en_fastconformer_kk_ru_0167,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,167,id like to propose a pilot program for a four day work week with one team to measure productivity impact i have data from other companies that support it
en_fastconformer_kk_ru_0168,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,168,is it possible to order ahead through an app so i dont have to wait in line the line for nuggets is insane right now
en_fastconformer_kk_ru_0169,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,169,i found a hair in my nuggets and im completely disgusted this is unacceptable and i want a full refund
en_fastconformer_kk_ru_0170,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,170,could you please check the balance on my checking account i think a recent transaction might not have posted yet
en_fastconformer_kk_ru_0171,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,171,whats the current sla were committed to with our top tier customers i want to make sure our support team is aligned
en_fastconformer_kk_ru_0172,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,172,is the sprite zero available from the fountain or only in bottles i prefer the fountain version
en_fastconformer_kk_ru_0173,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,173,this coke tastes completely flat and watered down id like a fresh one please
en_fastconformer_kk_ru_0174,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,174,do you accept contactless payment or is it cash only i didnt bring my wallet today
en_fastconformer_kk_ru_0175,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,175,i cant believe how fast the mobile app processes transfers now it used to take days and now its practically instant
en_fastconformer_kk_ru_0176,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,176,id like to get a demo of your real time inference platform at the booth over there is someone available to walk me through it
en_fastconformer_kk_ru_0177,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,177,watching the junior developers present their hackathon projects made me incredibly optimistic about the future of this company the creativity was off the charts
en_fastconformer_kk_ru_0178,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,178,what level of kubernetes experience is expected for the advanced orchestration workshop i dont want to be in over my head
en_fastconformer_kk_ru_0179,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,179,my direct reports have mentioned that the open floor plan is too noisy for focused work can we look into booking quiet rooms more consistently
en_fastconformer_kk_ru_0180,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,180,i was assured there would be no closing costs on this refinance and now im seeing charges on the final paperwork this feels dishonest
en_fastconformer_kk_ru_0181,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,181,i just had the fish tacos and they were phenomenal the mango salsa on top added the perfect kick
en_fastconformer_kk_ru_0182,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,182,i need everyone to review the updated compliance training materials before the end of the month its a mandatory requirement
en_fastconformer_kk_ru_0183,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,183,i need the finance team to provide an updated forecast before fridays executive review can someone confirm theyre on track
en_fastconformer_kk_ru_0184,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,184,my kid spilled his entire sprite all over the floor and nobody has come to mop it up someone could slip on that
en_fastconformer_kk_ru_0185,en,fastconformer_kk_ru,noisy_bench_v1_en/fastconformer_kk_ru.tsv,185,the market is shifting toward subscription models and we need to decide whether to follow or differentiate both strategies have significant tradeoffs
en_fastconformer_v1_2_cpt_1850000_0001,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,1,can we push the product launch date by two weeks to give engineering more time to fix the critical bugs i dont want to ship something unstable
en_fastconformer_v1_2_cpt_1850000_0002,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,2,your customer service line put me on hold for over an hour before disconnecting the call thats completely unacceptable
en_fastconformer_v1_2_cpt_1850000_0003,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,3,get me a bacon cheeseburger with jalapeños and a large coke ill also take a chocolate shake if you have them
en_fastconformer_v1_2_cpt_1850000_0004,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,4,please void the check i wrote yesterday number four seven two one i need to reissue it with a corrected amount
en_fastconformer_v1_2_cpt_1850000_0005,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,5,the conference app keeps crashing every time i try to view the schedule its been unusable since this morning and nobody seems to acknowledge it
en_fastconformer_v1_2_cpt_1850000_0006,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,6,ive raised the bandwidth issue three times in the last month and nothing has changed im tired of repeating myself in these meetings
en_fastconformer_v1_2_cpt_1850000_0007,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,7,strong documentation culture isnt glamorous but its the backbone of a well run organization im glad were investing in it
en_fastconformer_v1_2_cpt_1850000_0008,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,8,do you have any special mortgage programs for first time homebuyers were just starting to look at properties
en_fastconformer_v1_2_cpt_1850000_0009,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,9,could you please check the balance on my checking account i think a recent transaction might not have posted yet
en_fastconformer_v1_2_cpt_1850000_0010,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,10,i usually go with the grilled chicken sandwich but today im feeling adventurous maybe ill try the fish burger instead
en_fastconformer_v1_2_cpt_1850000_0011,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,11,that panel discussion on responsible ai governance was one of the most thoughtful conversations ive heard at any tech event every perspective added value
en_fastconformer_v1_2_cpt_1850000_0012,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,12,what programming language is the sdk primarily built in i need to know before committing our team to the migration
en_fastconformer_v1_2_cpt_1850000_0013,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,13,the internet has gone down twice during client calls this week and its embarrassing our infrastructure reliability is becoming a business risk
en_fastconformer_v1_2_cpt_1850000_0014,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,14,is there a limit on how many free checks i get per year with my account type im running low
en_fastconformer_v1_2_cpt_1850000_0015,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,15,these cinnamon sugar churros from the dessert stand are unbelievable we need to get another batch
en_fastconformer_v1_2_cpt_1850000_0016,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,16,we just funded our grandchildrens college savings accounts and it feels so good this is the best investment well ever make
en_fastconformer_v1_2_cpt_1850000_0017,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,17,i cant believe how good that teriyaki bowl turned out the sauce was perfectly balanced with the rice
en_fastconformer_v1_2_cpt_1850000_0018,en,fastconformer_v1.2-cpt-1850000,noisy_bench_v1_en/fastconformer_v1.2-cpt-1850000.tsv,18,that client testimonial video we produced is going to be a game changer for the sales team the production quality is outstanding
